machine_id,line,cycle,timestamp,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,shift,is_stop,stop_duration_min,cycles_since_maintenance,vibration_rms,vibration_axial,shaft_runout_um,operator_micro_stop
ASM-02,Assembly,108,2026-02-23 11:03:21.862265,-0.0087,0.0,80,532.013,614.364,1370.282,1693.782,14.144,18.774,511.24,2408.165440716112,8888.749,1.118,48.916,460.6,2572.986,8455.155,8.166,0.04,369.923,2359.286,115.643,41.901,21.317,80,Night,0,0,108,,4.316726713383082,13.441085672548333,
ASM-02,Assembly,109,2026-02-23 15:03:21.862280,0.0005,-0.0003,60,538.727,707.262,1165.966,1345.445,17.286,20.131,636.656,2198.8516604838137,9242.208,1.311,44.009,430.193,2585.59,7658.648,10.13,0.029,386.569,2500.655,92.427,38.689,19.57,80,Night,0,0,109,,3.7169999304870998,11.595725323134987,
ASM-02,Assembly,110,2026-02-23 19:03:21.862295,0.0005,-0.0003,60,564.873,542.898,1722.006,1354.658,13.65,20.636,579.6,2477.551210407012,8664.132,1.192,41.793,399.414,2684.241,8384.588,9.473,0.033,432.292,2273.606,101.541,34.977,24.756,80,Day,0,0,110,,3.53934030100752,11.212665876083229,
ASM-02,Assembly,111,2026-02-23 23:03:21.862310,0.0218,0.0003,60,527.586,674.107,1567.378,1560.961,13.873,19.558,638.296,2505.208161897995,8735.839,1.088,45.442,407.838,2165.651,7762.669,8.966,0.03,358.047,2672.758,89.175,31.049,25.473,80,Day,0,0,111,,3.848145630264055,12.215040705710813,
ASM-02,Assembly,112,2026-02-24 03:03:21.862325,0.0218,0.0,80,495.122,689.833,1461.864,1294.464,12.845,22.019,592.325,2612.139600881089,10379.95,1.368,42.668,588.519,2424.582,8857.512,8.075,0.03,397.367,2125.996,82.097,37.183,26.843,80,Evening,0,0,112,,4.277279100261145,13.012520463170972,
ASM-02,Assembly,113,2026-02-24 07:03:21.862339,0.0,-0.0003,100,504.237,642.308,1574.035,1539.436,12.886,23.368,544.107,2378.845100398274,9438.829,1.291,48.84,489.241,2670.885,8229.543,9.261,0.032,428.038,2608.064,102.586,42.402,24.425,80,Evening,0,0,113,,3.4660831830368752,10.875227427293689,
ASM-02,Assembly,114,2026-02-24 11:03:21.862354,0.0005,-0.0003,60,623.27,652.513,1646.432,1507.676,13.913,23.511,532.426,2278.828330290925,8628.673,1.007,49.482,523.92,2409.905,8555.454,8.41,0.032,368.141,2114.606,97.782,39.523,24.17,79,Night,0,0,114,,3.876429436372577,11.130593280100262,
ASM-02,Assembly,115,2026-02-24 15:03:21.862369,0.0218,0.0,80,534.092,795.08,1247.557,1444.423,14.05,23.056,579.945,2325.6220255444846,8065.887,1.236,46.062,460.973,2622.817,9239.419,7.807,0.025,369.672,2028.919,106.07,36.028,19.69,79,Night,0,0,115,,3.7811476013030827,13.378857721306828,
ASM-02,Assembly,116,2026-02-24 19:03:21.862383,-0.0087,-0.0003,60,455.425,552.881,1700.3,1289.553,14.377,21.763,491.732,2008.1436411660918,8820.907,1.457,44.875,621.782,2299.08,7275.054,7.922,0.024,409.588,2313.115,92.173,44.876,22.069,79,Day,0,0,116,,3.9338866697294925,12.397014821394105,
ASM-02,Assembly,117,2026-02-24 23:03:21.862398,-0.0087,0.0,100,559.548,633.282,1722.82,1444.377,15.374,20.564,566.265,2292.5263088449683,7926.293,1.166,44.922,532.101,2521.904,8941.106,9.755,0.028,446.267,2107.667,100.536,34.195,21.741,79,Day,0,0,117,,3.5651948608551516,12.82103486910167,
ASM-02,Assembly,118,2026-02-25 03:03:21.862413,0.0005,0.0003,80,444.815,643.685,1446.375,1315.002,13.698,20.417,591.406,2660.2043370513634,7927.901,1.299,48.866,522.321,2894.753,7955.582,7.331,0.028,398.905,2486.822,95.662,39.431,26.825,79,Evening,0,0,118,,3.968384652494349,12.988292692679977,
ASM-02,Assembly,119,2026-02-25 07:03:21.862427,0.0218,0.0003,100,618.206,726.873,1753.255,1502.541,14.387,21.395,605.066,2596.534059991483,9511.19,1.437,38.687,540.237,2082.971,7930.287,8.394,0.029,360.387,2588.836,105.678,43.578,22.681,78,Evening,0,0,119,,3.9806446074517496,11.464712260357636,
ASM-02,Assembly,120,2026-02-25 11:03:21.862453,0.0218,-0.0003,80,512.491,811.055,1529.422,1183.133,15.887,23.7,618.079,2636.89294597548,8235.019,1.389,49.848,557.979,2359.9,8989.975,8.847,0.031,373.186,2585.716,98.728,39.858,23.234,78,Night,0,0,120,,4.1272266275694935,12.174006382209853,
ASM-02,Assembly,121,2026-02-25 15:03:21.862469,-0.0087,0.0003,80,558.599,653.229,1436.839,1535.969,15.842,22.608,567.927,2189.2910670681736,9082.992,1.213,49.851,558.563,2656.253,8262.986,8.845,0.029,346.805,2240.381,106.243,37.756,19.77,78,Night,0,0,121,,4.011574225362492,12.607814970380737,
ASM-02,Assembly,122,2026-02-25 19:03:21.862484,-0.0087,-0.0003,60,515.118,621.763,1557.088,1461.382,17.648,19.167,636.761,2407.330241578626,10057.549,1.354,47.662,544.45,2042.934,7735.78,8.616,0.026,394.396,2178.505,104.509,40.658,26.534,78,Day,0,0,122,,4.154168467355491,11.92505732879568,
ASM-02,Assembly,123,2026-02-25 23:03:21.862499,-0.0087,-0.0003,80,537.986,572.604,1495.816,1220.802,15.178,20.594,555.498,2339.871502774416,7881.391,1.34,51.523,484.069,2313.337,8719.44,7.803,0.03,409.061,2616.48,101.619,35.867,24.066,78,Day,0,0,123,,4.0036295114249025,12.323845839877388,
ASM-02,Assembly,124,2026-02-26 03:03:21.862514,0.0005,0.0003,100,495.269,636.381,1410.578,1278.003,15.46,22.127,533.658,2180.6579989179604,10157.719,1.366,57.63,479.192,2060.118,8438.748,8.308,0.029,349.315,2394.217,94.0,35.057,22.022,78,Evening,0,0,124,,4.166174228048233,13.383947715116214,
ASM-02,Assembly,125,2026-02-26 07:03:21.862529,0.0005,-0.0003,80,440.332,703.482,1569.102,1382.775,16.494,20.377,493.778,2510.046470795585,8039.159,1.023,50.29,532.617,2294.68,7116.259,8.862,0.029,421.604,2518.774,91.831,33.742,24.393,77,Evening,0,0,125,,4.145912231116513,11.113809019223762,
ASM-02,Assembly,126,2026-02-26 11:03:21.862543,0.0,0.0003,100,537.162,663.399,1580.803,1535.643,19.271,25.26,568.741,2557.793404372652,8834.036,1.018,54.754,485.516,2072.679,9008.55,10.433,0.031,382.987,2640.521,103.465,33.766,21.034,77,Night,0,0,126,,4.06389587280688,12.889623923009774,
ASM-02,Assembly,127,2026-02-26 15:03:21.862558,0.0218,-0.0003,60,493.369,667.136,1710.696,1347.294,16.14,24.713,545.716,2045.0120751858278,9701.765,1.535,45.327,609.2,2246.795,8019.546,9.467,0.029,338.21,2553.274,87.371,42.427,25.25,77,Night,0,0,127,,4.09562819127769,11.923025898548254,
ASM-02,Assembly,128,2026-02-26 19:03:21.862573,-0.0087,0.0,60,595.468,585.698,1446.067,1399.455,14.004,18.107,538.406,2388.245301880023,9507.321,1.327,46.482,603.766,2305.592,7627.715,8.249,0.032,373.462,2514.93,105.439,36.294,22.304,77,Day,0,0,128,,4.023504662792931,12.534009718274486,
ASM-02,Assembly,129,2026-02-26 23:03:21.862588,0.0,-0.0003,100,616.174,650.54,1172.613,1297.364,15.5,21.504,554.358,2550.7454836590205,8322.061,1.32,46.601,533.546,2301.104,7873.573,8.807,0.027,368.898,2768.168,105.215,42.207,23.536,77,Day,0,0,129,,3.7189623982061115,12.556736041118723,
ASM-02,Assembly,130,2026-02-27 03:03:21.862603,0.0005,0.0003,80,526.35,590.03,1626.064,1438.19,15.851,21.035,553.558,3019.703196290472,9081.214,1.192,49.989,529.745,2178.868,8479.243,9.274,0.028,441.472,2234.66,91.816,39.325,25.136,76,Evening,0,0,130,,3.9920557969734967,12.967298278899037,
ASM-02,Assembly,131,2026-02-27 07:03:21.862618,0.0005,0.0,100,562.438,662.94,1404.394,1276.519,14.13,22.786,532.61,2608.931320359599,10762.611,1.178,47.709,552.111,2587.196,8318.148,8.324,0.025,376.213,2533.308,113.503,34.458,26.37,76,Evening,0,0,131,,3.7961330688461414,12.821095602165704,
ASM-02,Assembly,132,2026-02-27 11:03:21.862639,0.0,0.0,60,570.778,654.92,1459.332,1596.514,14.489,22.636,509.565,2035.0831625222409,9654.669,1.351,49.652,465.834,2575.46,8728.937,10.513,0.029,325.022,2283.355,96.068,39.247,24.988,76,Night,0,0,132,,4.116392353368778,13.120922548731171,
ASM-02,Assembly,133,2026-02-27 15:03:21.862654,0.0,0.0003,80,490.191,710.656,1584.436,1102.71,14.554,20.262,561.706,2627.2920501384,7985.989,1.278,55.246,501.463,2235.652,9658.618,8.841,0.034,365.36,2286.782,90.034,40.801,21.811,76,Night,0,0,133,,3.270312134722534,13.373327744800038,
ASM-02,Assembly,134,2026-02-27 19:03:21.862671,-0.0087,-0.0003,100,472.241,651.515,1638.16,1390.807,14.791,24.971,612.001,2371.577099511426,9620.692,1.412,49.024,482.062,1948.564,9623.227,8.452,0.031,357.53,2333.121,92.05,34.921,24.194,76,Day,0,0,134,,3.86568554740985,11.62408440910783,
ASM-02,Assembly,135,2026-02-27 23:03:21.862687,0.0005,0.0003,80,536.039,650.628,1599.765,1475.165,10.643,23.32,679.822,2027.9642920842484,7319.578,1.08,52.171,460.158,2434.688,8541.079,8.271,0.029,379.333,2076.915,108.104,43.069,23.899,75,Day,0,0,135,,3.6342869486398754,12.720917088961388,
ASM-02,Assembly,136,2026-02-28 03:03:21.862702,0.0005,0.0003,60,474.143,638.897,1551.961,1317.032,14.654,20.992,617.28,2162.022171749403,8846.86,1.187,47.221,535.008,2324.539,8852.385,9.821,0.02,426.835,2376.732,99.889,37.775,24.845,75,Evening,0,0,136,,3.993554411444483,12.369510729746864,
ASM-02,Assembly,137,2026-02-28 07:03:21.862727,0.0218,0.0,100,521.927,694.326,1586.226,1476.412,15.759,21.334,596.81,2495.7170787341415,9214.263,1.21,43.472,541.761,2540.914,7872.514,9.026,0.028,387.284,2249.455,93.472,35.672,31.449,75,Evening,0,0,137,,3.7283207316416904,11.61305952294193,
ASM-02,Assembly,138,2026-02-28 11:03:21.862742,0.0218,0.0003,100,577.039,673.802,1521.136,1243.34,12.393,21.261,605.296,2124.547478396077,9558.346,1.325,48.16,660.023,2453.626,8315.885,7.929,0.028,348.802,2073.898,97.571,40.824,19.048,75,Night,0,0,138,,4.5139824640432655,12.211857559353307,
ASM-02,Assembly,139,2026-02-28 15:03:21.862757,0.0,-0.0003,100,511.587,591.783,1707.048,1345.572,15.843,20.337,580.609,2376.7216705963347,9478.465,1.431,56.293,527.968,2381.209,9298.739,7.848,0.031,368.935,2354.447,92.776,41.398,22.89,75,Night,0,0,139,,3.653330679177843,13.816789745938284,
ASM-02,Assembly,140,2026-02-28 19:03:21.862771,0.0,0.0,80,455.493,562.058,1604.615,1551.311,11.911,21.023,520.687,2592.16861644064,8175.003,1.297,41.447,584.072,2166.007,9084.233,8.466,0.027,415.849,2568.195,117.066,40.989,24.963,75,Day,0,0,140,,3.875379117286566,12.796488659077365,
ASM-02,Assembly,141,2026-02-28 23:03:21.862789,0.0,0.0,60,562.494,425.595,1644.875,1541.746,14.957,20.512,515.35,2369.761578927267,8925.562,1.327,47.485,554.62,2075.375,8790.166,9.487,0.025,374.85,2589.779,104.208,34.345,24.811,74,Day,0,0,141,,4.498767835434875,13.530938935023313,
ASM-02,Assembly,142,2026-03-01 03:03:21.862804,0.0,0.0003,80,421.467,674.964,1797.248,1396.812,15.797,22.33,512.765,2243.7196382108145,8765.206,1.268,53.003,599.356,2595.079,9341.135,8.653,0.022,392.144,2203.008,106.713,38.259,24.154,74,Evening,0,0,142,,4.385200243171848,13.465583585972194,
ASM-02,Assembly,143,2026-03-01 07:03:21.862820,0.0005,0.0,60,521.309,607.294,1450.935,1332.269,15.261,24.581,578.646,2986.975882170239,9621.576,1.328,52.877,447.185,2234.433,8638.525,7.81,0.034,372.736,2583.476,101.073,46.367,25.15,74,Evening,0,0,143,,4.377642146075053,12.396376781472226,
ASM-02,Assembly,144,2026-03-01 11:03:21.862834,0.0,0.0003,100,549.27,619.783,1493.876,1410.502,15.439,22.344,473.911,2298.806821127999,9340.15,1.175,49.402,498.725,2529.358,7958.579,8.46,0.031,412.7,2591.771,88.151,38.739,23.748,74,Night,0,0,144,,3.552156030231545,13.550777708164318,
ASM-02,Assembly,145,2026-03-01 15:03:21.862849,-0.0087,0.0,100,680.484,700.609,1603.228,1228.144,14.353,26.604,471.451,2328.4612026848245,10240.859,1.589,46.555,554.158,2623.245,8706.726,8.684,0.034,439.366,2507.231,117.452,39.546,23.966,74,Night,0,0,145,,3.977236164890511,12.237210515208247,
ASM-02,Assembly,146,2026-03-01 19:03:21.862864,0.0,0.0,60,508.195,491.026,1625.033,1428.616,12.922,20.17,611.334,2058.362275419317,9033.072,1.413,42.284,526.626,2482.385,8853.575,8.675,0.031,373.3,2490.629,107.959,33.435,24.504,73,Day,0,0,146,,3.7831834790016936,13.819941514873966,
ASM-02,Assembly,147,2026-03-01 23:03:21.862878,0.0218,-0.0003,100,661.724,608.292,1610.464,1294.491,16.436,22.701,550.344,2571.94384894109,9904.386,1.148,49.649,540.351,2390.893,8146.274,9.103,0.026,372.781,2416.708,94.748,38.498,22.642,73,Day,0,0,147,,4.210210405204195,12.764035458287408,
ASM-02,Assembly,148,2026-03-02 03:03:21.862893,0.0218,0.0,100,573.495,643.129,1858.844,1401.519,16.229,22.834,634.406,2305.214017788827,9249.92,1.131,40.704,566.777,2214.359,8957.5,8.39,0.033,423.764,1807.004,97.13,34.761,16.102,73,Evening,0,0,148,,4.290918184898504,12.172973724111687,
ASM-02,Assembly,149,2026-03-02 07:03:21.862908,-0.0087,-0.0003,100,483.723,537.2,1578.387,1294.632,15.363,21.803,604.949,2581.5608377738763,9806.654,1.34,45.839,496.046,2224.236,7976.764,9.16,0.033,332.113,2434.253,100.667,34.726,25.2,73,Evening,0,0,149,,4.452706656051316,13.352375637871434,
ASM-02,Assembly,150,2026-03-02 11:03:21.862923,0.0218,0.0,80,618.594,614.739,1578.167,1474.366,18.245,23.547,517.969,2197.110496937209,9047.972,1.29,51.124,521.726,2439.974,7524.89,8.298,0.031,477.402,2379.072,102.762,36.887,21.598,73,Night,0,0,150,,4.096468060793116,12.67509977452791,
ASM-02,Assembly,151,2026-03-02 15:03:21.862938,-0.0087,0.0003,60,545.242,673.309,1376.479,1209.704,16.017,19.95,562.234,2447.618786852126,9196.758,1.268,50.52,583.859,2387.898,7007.166,7.467,0.034,361.339,2614.931,86.579,33.939,24.438,73,Night,0,0,151,,3.8935410324647712,13.743438892028236,
ASM-02,Assembly,152,2026-03-02 19:03:21.862953,0.0,-0.0003,80,481.231,727.597,1580.195,1274.797,12.784,25.64,543.674,2359.2140120347253,8848.334,1.328,48.549,523.294,1973.755,8737.717,8.205,0.033,456.353,2384.542,101.78,37.558,20.337,72,Day,0,0,152,,3.9142500998218095,13.928912870769562,
ASM-02,Assembly,153,2026-03-02 23:03:21.862967,0.0005,-0.0003,60,593.341,617.508,1617.87,1159.286,13.012,16.751,562.428,2160.4520798187505,8619.05,1.318,40.177,492.929,2443.494,8243.834,6.579,0.031,347.465,2432.934,102.044,44.137,23.414,72,Day,0,0,153,,4.121908187932792,10.970799874514661,
ASM-02,Assembly,154,2026-03-03 03:03:21.862982,0.0005,0.0003,60,494.802,576.964,1640.324,1194.831,13.506,15.157,471.131,2600.1929183167126,8257.451,1.256,43.002,575.322,2295.182,8162.666,7.751,0.036,338.576,2257.961,114.076,38.163,24.448,72,Evening,0,0,154,,4.253118472852162,16.11498885011947,
ASM-02,Assembly,155,2026-03-03 07:03:21.862997,-0.0087,0.0003,80,551.135,676.901,1757.694,1509.991,11.776,23.183,533.263,2498.383215573782,7982.059,1.4,45.401,497.101,2591.677,7684.425,8.424,0.03,401.902,2310.922,96.671,36.874,25.468,72,Evening,0,0,155,,4.334472285082419,12.333266234232894,
ASM-02,Assembly,156,2026-03-03 11:03:21.863012,0.0005,0.0003,60,526.399,704.673,1703.259,1494.43,13.894,21.786,447.147,2017.293479235627,6219.84,1.258,53.573,554.951,2220.142,9246.958,8.22,0.034,328.16,2396.162,89.856,38.324,19.168,72,Night,0,0,156,,4.198463679379123,13.93351598012534,
ASM-02,Assembly,157,2026-03-03 15:03:21.863026,0.0218,0.0003,100,482.835,701.989,1669.761,1474.06,14.45,20.319,540.105,2479.671988860284,9557.551,1.095,48.0,541.057,2225.232,8583.988,7.488,0.031,286.094,2260.456,93.044,43.985,22.63,71,Night,0,0,157,,3.8091516408985022,13.117908878428029,
ASM-02,Assembly,158,2026-03-03 19:03:21.863041,-0.0087,0.0003,60,465.512,707.271,1592.252,1440.474,13.669,24.655,535.492,2297.6206522639827,9403.257,1.364,58.684,579.173,2445.713,7286.302,7.524,0.03,463.551,2713.485,105.012,33.081,21.006,71,Day,0,0,158,,4.203574901480816,13.744384594769759,
ASM-02,Assembly,159,2026-03-03 23:03:21.863056,0.0218,-0.0003,60,499.132,638.294,1518.542,1565.615,16.643,20.745,529.384,2287.1436307216723,8628.573,1.351,46.046,577.474,2334.534,7506.193,8.425,0.029,393.177,2329.09,79.913,36.301,25.464,71,Day,0,0,159,,4.266182215859857,12.98043834738348,
ASM-02,Assembly,160,2026-03-04 03:03:21.863071,0.0,0.0,100,491.208,524.07,1599.118,1526.769,17.026,23.15,611.725,2564.5117996530817,9182.285,1.152,46.983,557.54,2401.63,9088.7,8.62,0.029,408.593,2204.905,100.667,37.735,20.964,71,Evening,0,0,160,,3.4436420205769336,14.658867642922695,
ASM-02,Assembly,161,2026-03-04 07:03:21.863085,0.0,0.0003,80,556.771,582.321,1626.236,1348.417,15.083,21.694,521.425,2366.495324612167,9112.96,1.464,56.24,470.239,2228.386,6249.208,7.437,0.027,308.765,2003.931,97.138,36.792,22.373,71,Evening,0,0,161,,4.220272979278265,12.332717900935974,
ASM-02,Assembly,162,2026-03-04 11:03:21.863100,-0.0087,-0.0003,100,473.53,822.686,1642.987,1393.711,16.494,21.223,477.381,2199.254998952414,10494.025,1.255,39.127,561.748,2467.419,7652.061,8.572,0.034,420.154,2334.971,111.753,44.68,21.122,70,Night,0,0,162,,4.196979925793223,14.426984717908024,
ASM-02,Assembly,163,2026-03-04 15:03:21.863115,0.0,0.0,80,632.459,649.543,1690.51,1415.712,15.482,22.774,525.967,2432.8066885068642,10067.234,1.231,52.26,446.171,2550.805,10401.399,8.79,0.026,426.765,2763.083,105.398,37.302,21.267,70,Night,0,0,163,,4.424623011138226,12.069272843709545,
ASM-02,Assembly,164,2026-03-04 19:03:21.863130,-0.0087,-0.0003,100,523.055,679.94,1296.387,1590.704,10.307,23.755,597.906,2632.694958404489,7835.251,1.435,58.849,514.42,2451.959,6988.053,7.766,0.029,340.133,2132.433,95.792,40.991,20.079,70,Day,0,0,164,,3.970164497989046,13.677417389706193,
ASM-02,Assembly,165,2026-03-04 23:03:21.863145,0.0,0.0,100,516.082,541.053,1575.584,1597.9,15.013,24.242,555.837,2459.8306521733607,8282.641,1.391,44.499,457.983,2377.127,6913.106,8.954,0.036,380.885,2331.249,105.021,41.117,23.724,70,Day,0,0,165,,4.1736073901089545,12.490537426060477,
ASM-02,Assembly,166,2026-03-05 03:03:21.863160,-0.0087,-0.0003,100,434.553,720.206,1754.304,1229.526,10.528,27.495,514.098,2040.099579886722,6418.783,1.234,50.088,621.642,2297.534,6658.624,8.784,0.031,364.624,2312.035,101.54,41.938,24.721,70,Evening,0,0,166,,4.108131394242396,14.170550051505698,
ASM-02,Assembly,167,2026-03-05 07:03:21.863175,-0.0087,0.0,60,532.418,645.823,1891.563,1476.753,16.241,23.504,573.951,2728.741177912034,8359.596,1.407,41.222,525.101,1927.117,7114.204,8.064,0.035,385.536,2563.607,115.089,37.947,27.455,70,Evening,0,0,167,,4.244724385159502,13.873684097019332,
ASM-02,Assembly,168,2026-03-05 11:03:21.863190,0.0005,0.0,100,516.636,576.676,1758.412,1488.524,14.184,19.544,610.247,2107.9154211640025,7084.622,1.451,51.661,557.167,2321.342,8695.8,7.785,0.031,461.731,2380.308,104.744,33.628,22.308,69,Night,0,0,168,,3.9735754085722563,14.140055577427352,
ASM-02,Assembly,169,2026-03-05 15:03:21.863205,0.0218,0.0003,80,507.145,713.647,1910.53,1448.626,12.095,19.062,618.626,2212.2460620292645,9750.258,1.347,47.684,536.183,2431.746,7061.422,8.18,0.036,348.851,2118.06,95.485,46.163,21.297,69,Night,0,0,169,,4.490364346731302,13.504249531436614,
ASM-02,Assembly,170,2026-03-05 19:03:21.863220,0.0218,0.0003,60,493.463,577.341,1501.216,1361.525,15.34,18.092,568.047,2143.6702805174186,9450.453,1.106,46.151,473.637,2412.599,9419.112,8.919,0.032,389.211,2341.175,98.598,37.834,21.957,69,Day,0,0,170,,3.8040183966453966,13.508111597148226,
ASM-02,Assembly,171,2026-03-05 23:03:21.863235,0.0005,0.0003,60,480.625,594.351,1538.416,1267.152,14.92,18.333,574.026,2375.0769613897587,10542.856,1.469,42.439,520.716,2466.759,7644.861,7.655,0.031,417.877,2395.405,98.294,38.095,20.77,69,Day,0,0,171,,4.372246794150316,13.611722468175657,
ASM-02,Assembly,172,2026-03-06 03:03:21.863249,0.0218,-0.0003,60,555.075,655.889,1603.742,1467.588,18.468,25.68,579.339,2225.484271482152,9826.372,1.271,48.093,565.93,2510.571,8295.136,8.91,0.033,340.329,2518.956,91.006,40.523,20.658,69,Evening,0,0,172,,5.016584424894228,12.780796955445306,
ASM-02,Assembly,173,2026-03-06 07:03:21.863264,0.0218,0.0,80,520.4,650.819,1569.351,1493.466,14.158,21.09,549.699,2220.7973899178414,8637.318,1.394,51.121,480.737,2549.596,6945.324,8.15,0.027,395.013,2389.681,114.01,43.92,22.375,68,Evening,0,0,173,,4.218898146113823,15.900725676576567,
ASM-02,Assembly,174,2026-03-06 11:03:21.863279,-0.0087,0.0003,100,521.145,585.986,1480.199,1185.066,15.445,20.026,512.951,2258.908292408559,8606.59,1.184,51.265,523.974,2225.674,8081.676,8.259,0.029,414.926,2477.352,119.18,35.025,27.367,68,Night,0,0,174,,4.632770319292501,13.202676747669381,
ASM-02,Assembly,175,2026-03-06 15:03:21.863294,0.0218,-0.0003,60,536.453,637.007,1440.029,1318.654,14.807,19.285,549.128,2819.0002808839427,9287.604,1.359,42.593,547.026,2015.651,6278.655,8.803,0.03,446.198,1961.878,108.208,37.928,25.067,68,Night,0,0,175,,4.147342092648707,13.519832477127482,
ASM-02,Assembly,176,2026-03-06 19:03:21.863309,-0.0087,0.0003,100,445.016,672.778,1337.251,1593.613,13.777,21.16,574.162,2151.5727877692334,9713.156,1.45,40.002,497.543,2247.135,7295.434,8.37,0.031,358.921,2774.535,99.901,39.346,23.877,68,Day,0,0,176,,4.741238592427365,14.096631771266427,
ASM-02,Assembly,177,2026-03-06 23:03:21.863323,0.0,-0.0003,80,445.389,541.302,1775.068,1583.792,16.027,20.631,512.509,2240.9903584756494,7165.048,1.26,46.98,513.489,2219.578,8314.997,9.281,0.027,371.064,1484.711,112.485,36.648,23.652,68,Day,0,0,177,,4.224266304420846,13.481622976439267,
ASM-02,Assembly,178,2026-03-07 03:03:21.863338,0.0218,-0.0003,80,491.625,648.045,1668.829,1306.896,15.281,17.772,594.15,2164.9493507573134,9558.943,1.363,60.22,568.058,2677.246,8363.85,8.553,0.024,446.412,2854.11,99.882,36.092,22.026,68,Evening,0,0,178,,4.310030594045641,14.06845104197871,
ASM-02,Assembly,179,2026-03-07 07:03:21.863353,0.0005,-0.0003,100,508.754,591.503,1623.577,1533.432,14.422,22.606,608.03,2285.0748605226167,10517.917,1.551,53.766,534.807,2145.481,8601.297,8.747,0.036,378.185,2211.997,118.212,37.917,23.469,67,Evening,0,0,179,,4.352010552858249,12.478952345982378,
ASM-02,Assembly,180,2026-03-07 11:03:21.863368,0.0218,0.0003,60,485.471,655.163,1584.214,1399.546,14.832,21.685,485.209,2654.247898360497,9820.721,1.374,44.074,580.015,2371.553,7809.327,8.266,0.03,346.108,2572.989,101.625,42.194,22.082,67,Night,0,0,180,,3.9514784150724562,13.930925693306454,
ASM-02,Assembly,181,2026-03-07 15:03:21.863382,0.0,-0.0003,80,539.707,636.861,1517.008,1449.686,15.622,20.304,641.839,2319.1919724290915,11024.174,1.203,45.858,412.958,2387.163,9121.045,7.57,0.032,366.296,2462.504,108.693,47.464,26.278,67,Night,0,0,181,,4.487053132160712,13.208100934222628,
ASM-02,Assembly,182,2026-03-07 19:03:21.863397,0.0005,-0.0003,80,503.042,543.604,1663.373,1602.229,14.697,20.687,598.985,2338.1797992753523,8797.763,1.341,51.045,465.671,1970.902,7171.122,7.737,0.036,373.913,2512.105,94.315,36.173,25.966,67,Day,0,0,182,,4.3030346333073615,14.281621611786452,
ASM-02,Assembly,183,2026-03-07 23:03:21.863412,0.0,-0.0003,80,425.248,726.864,1583.127,1415.861,16.203,24.676,505.138,2009.0341583520533,7548.296,1.303,43.079,454.683,2512.256,8617.296,8.201,0.029,401.798,2094.798,105.59,41.771,26.515,67,Day,0,0,183,,4.271040546492876,15.182854000821582,
ASM-02,Assembly,184,2026-03-08 03:03:21.863426,0.0,0.0,60,423.966,675.579,1676.189,1625.019,14.335,21.195,541.716,2280.4201933877894,8234.066,1.167,44.205,545.244,2173.784,8652.08,8.391,0.032,419.473,2321.961,111.747,43.278,20.664,66,Evening,0,0,184,,3.7601416347272187,15.593664642841736,
ASM-02,Assembly,185,2026-03-08 07:03:21.863441,-0.0087,0.0003,80,482.521,621.499,1746.157,1582.485,15.058,24.685,535.094,2734.878285971378,9904.387,1.323,50.578,584.036,2282.653,7626.762,8.881,0.029,392.123,2758.219,91.971,42.216,24.064,66,Evening,0,0,185,,4.857473900270912,13.71804884231847,
ASM-02,Assembly,186,2026-03-08 11:03:21.863456,0.0005,0.0003,60,461.157,560.668,1214.798,1338.66,13.05,21.697,564.485,1960.9014191990675,7159.637,1.372,45.535,476.943,2322.57,8498.005,9.234,0.03,401.558,2607.933,108.993,43.215,20.4,66,Night,0,0,186,,5.043762965525112,12.0737885678378,
ASM-02,Assembly,187,2026-03-08 15:03:21.863471,0.0005,0.0,60,373.289,591.94,1732.117,1392.405,16.463,18.902,511.482,2477.7492074163597,9229.991,1.328,46.706,515.593,2785.805,8050.773,9.333,0.03,435.006,2363.459,97.918,38.385,25.331,66,Night,0,0,187,,3.594847666688176,14.342164352458367,
ASM-02,Assembly,188,2026-03-08 19:03:21.863486,0.0005,0.0003,100,441.391,615.888,1688.848,1383.094,13.474,21.368,595.09,2658.7260741189925,8061.812,1.52,44.122,515.665,2142.179,8330.193,7.999,0.028,408.061,2354.749,93.384,36.917,24.825,66,Day,0,0,188,,4.397828691195924,13.781945889456221,
ASM-02,Assembly,189,2026-03-08 23:03:21.863500,-0.0087,0.0003,100,451.917,662.666,1409.708,1477.432,16.609,19.784,505.909,2839.5765492483465,9763.065,1.261,47.095,460.316,1887.347,8106.7,8.012,0.032,392.497,2305.136,96.083,32.277,20.768,65,Day,0,0,189,,4.445023991527921,13.449863671997658,
ASM-02,Assembly,190,2026-03-09 03:03:21.863515,0.0005,-0.0003,60,461.911,690.615,1676.687,1431.997,17.148,22.147,558.068,2249.5536420911994,8808.2,1.188,53.15,546.67,2347.412,7969.324,9.49,0.032,361.498,2041.168,97.734,39.837,19.405,65,Evening,0,0,190,,4.936622384996255,14.406496599802065,
